ltable_id,rtable_id,label,cluster_id_left,cluster_id_right,pair_id
684,16,0,615,16,61642770#42404872
2705,2380,0,1633,1519,74870675#47524277
470,2448,0,440,280,82270293#87135655
1125,1273,0,692,997,46781089#87043717
1991,2765,0,496,44,51140258#26466300
2512,1624,0,1569,1176,46188895#27935191
2008,2279,0,1378,1479,28827747#57781987
249,630,0,101,571,75684453#28224541
2362,1007,0,1524,847,48868171#81077464
1357,911,0,1049,790,13939571#46219568
2666,459,0,379,52,73812685#68731378
825,996,0,724,81,91880654#24378987
1197,2596,0,967,84,13343252#6744526
2843,951,0,2432,314,57354466#81137394
2797,1188,0,300,955,56634824#52196594
2234,2743,0,1479,1637,42738262#59603024
1628,790,0,638,705,59210446#56865642
1007,1285,0,335,982,4653122#76430335
2643,1647,0,1617,208,83171271#60571140
1514,1736,0,1136,1023,88311930#51932883
1557,1510,0,719,1115,31203092#95934920
867,759,0,754,679,86146945#72164444
473,2453,0,442,367,25574963#13343252
2560,1860,0,1589,1017,75526094#84135482
1379,2680,0,1064,1024,87343722#32204159
633,1319,0,573,1017,31157497#69401250
665,768,0,597,329,1033917#66128285
1633,1246,0,1195,981,88645853#40356035
194,2002,0,191,1005,8281130#1613425
1633,759,0,1195,679,88645853#72164444
2612,1860,0,1601,1017,52639394#84135482
1481,2442,0,123,227,60447783#3079056
2257,2834,0,113,2432,70863968#40200365
2559,817,0,333,178,67274293#81439789
2221,1691,0,1475,131,16801792#98849797
1938,299,0,1353,283,67323222#37325141
1455,1257,0,1104,730,58098284#35873746
1706,1442,0,1241,640,21269706#37351978
79,2427,0,79,91,85042149#76837534
1696,531,0,1236,76,62284553#52555608
951,2265,0,813,1471,76893002#9160265
1586,2690,0,1171,1473,43780660#51899127
1385,1723,0,1066,221,25889918#65693495
117,650,0,116,587,17557758#50926478
1427,1265,0,93,705,11620368#78845222
1225,49,0,931,49,19906097#47336087
1362,1370,0,1054,1043,77979348#17557758
2704,1624,0,209,1176,98293160#27935191
1070,2837,0,884,2432,54882233#25518374
728,500,0,651,462,35900099#48633997
947,2807,0,810,2432,85920554#23958745
136,332,0,135,314,52200023#93719349
66,2685,0,66,1620,29434895#75383195
2611,1380,0,1159,1050,39146691#70566686
541,213,0,503,203,29203591#82270293
1546,1790,0,708,1263,96135728#65217016
1207,652,0,971,589,84977888#457768
1070,1550,0,884,1137,54882233#89662581
2462,341,0,1175,323,60558385#5628683
742,1879,0,663,29,76369891#35151415
2544,2129,0,1584,468,25626276#35915008
2550,1357,0,45,168,41116737#46974160
389,1147,0,370,936,60655494#79449686
980,581,0,57,529,63713898#8289216
2501,1247,0,303,982,45034536#91880654
1673,545,0,1218,501,15219566#45550541
2844,2128,0,2432,365,39788733#1970599
933,790,0,802,705,84855664#56865642
477,1199,0,445,961,62373036#83726742
827,341,0,726,323,45194309#5628683
290,2096,0,278,886,73335794#76024362
1530,2743,0,175,1637,33133828#59603024
1146,2543,0,933,709,39074175#43442029
1480,1652,0,1117,1188,89122570#75017710
2686,357,0,945,336,30014213#64729661
152,1801,0,151,938,48190320#70326774
815,911,0,716,790,93464280#46219568
790,911,0,700,790,87542445#46219568
2846,341,0,2432,323,55699670#5628683
2466,1652,0,366,1188,46063915#75017710
1104,283,0,906,269,86589283#34934382
798,594,0,705,540,41839134#98419887
737,129,0,659,125,48680065#25511984
584,2237,0,538,226,62404947#31225471
2380,1791,0,672,1264,60638240#54538502
615,2820,0,360,2432,91137581#46246978
2059,1939,0,212,333,81014895#52265517
1277,1794,0,1008,105,59671298#77917009
2354,669,0,1523,603,98367102#86941968
361,331,0,344,313,87135655#63989540
871,1310,0,757,1013,45111109#37369733
2228,2284,0,1221,763,29244888#20566424
1399,2331,0,1073,479,46100236#38117313
604,2780,0,554,0,98575850#25866919
2665,2395,0,408,1361,69992258#48369044
247,760,0,238,680,53086722#89122570
2073,2132,0,1018,202,40510893#4030876
1386,1860,0,1067,1017,79087826#84135482
322,1226,0,309,138,43091056#93444928
2524,1870,0,1575,269,84071723#32769865
2023,1031,0,950,866,41437761#45510566
1058,239,0,878,229,44418026#67035709
2115,1893,0,383,1019,25356853#68752289
1222,1221,0,725,938,30190432#76292519
2432,2726,0,1082,893,66087579#27212721
352,2349,0,337,657,64714684#92703896
2847,1196,0,2432,959,34412534#26824090
1901,759,0,951,679,30037069#72164444
2587,369,0,1170,346,31276154#44570489
1315,1652,0,258,1188,75426867#75017710
1375,719,0,69,140,3432365#19744218
5,1691,0,5,131,34532774#98849797
2086,1860,0,1409,1017,31292975#84135482
579,1920,0,535,1323,70082735#27087295
496,1361,0,461,1039,42089297#63585928
406,1021,0,384,858,44636780#88849665
1779,2682,0,1277,620,82877360#61410320
256,2644,0,246,1605,51785841#73468248
2848,1379,0,1893,1049,10042792#35724064
1405,759,0,1077,679,69243833#72164444
1761,1247,0,1245,982,74120132#91880654
1690,123,0,1230,119,31291687#41132356
1198,129,0,558,125,62936992#25511984
2696,317,0,1631,299,80500885#49832619
1432,2449,0,1092,16,77379583#37555027
912,2681,0,788,329,55061424#56594170
1325,1895,0,1032,730,74918675#33138819
1209,812,0,973,722,27383622#83579294
50,197,0,50,188,2798076#21078486
1958,369,0,472,346,96760735#44570489
99,2045,0,98,153,38674629#16295996
396,581,0,362,529,45101441#8289216
2448,752,0,74,673,92299108#91141731
2653,2610,0,1621,1595,75962303#86355040
46,2603,0,46,330,75419452#1768956
297,2340,0,285,1499,88590575#51382920
2653,1860,0,1621,1017,75962303#84135482
1521,1054,0,1140,632,51298170#80552236
1678,790,0,1222,705,21683323#56865642
1920,653,0,1344,509,37587790#87343722
2081,2688,0,1406,1622,38719384#56183375
2229,2002,0,470,1005,41146338#1613425
2232,1586,0,426,1158,46322463#41337686
1545,1463,0,1154,629,65327827#27880636
2788,902,0,1334,784,70431060#93464280
458,2340,0,428,1499,12757452#51382920
407,911,0,81,790,36711460#46219568
1508,1397,0,1131,1061,32931015#38118876
2424,1643,0,569,969,60508722#80714779
1226,911,0,83,790,24445141#46219568
2354,2357,0,1523,1508,98367102#32658304
1037,1926,0,865,1326,45376232#13198918
2715,1221,0,491,938,83006494#76292519
1996,2563,0,368,575,50677786#27300438
1682,545,0,116,501,7179251#45550541
1854,1247,0,245,982,64941287#91880654
861,2358,0,750,221,37555027#18070783
735,1249,0,657,311,80450571#70324505
154,1259,0,153,987,28224541#76305683
1763,2027,0,752,866,80159310#89059866
2337,1617,0,1513,1172,59689363#84558007
1797,911,0,1288,790,90868693#46219568
2010,1061,0,109,886,22350614#84780185
412,440,0,389,413,16319132#25945492
1991,2237,0,496,226,51140258#31225471
430,2242,0,405,456,67832027#97348432
106,1860,0,105,1017,52851091#84135482
1377,2016,0,1063,158,83326983#75389886
998,1503,0,683,459,45688312#59769828
2332,2611,0,248,75,65983637#27312735
2069,2023,0,90,123,93611703#9513553
1730,2526,0,1254,1566,67028945#51544284
1233,550,0,457,505,42514477#74205747
2849,1343,0,2432,1031,48521051#60392808
2850,317,0,2432,299,49984482#49832619
383,2003,0,364,1358,87949415#32234617
1135,1057,0,922,882,77337522#24569479
2405,996,0,1537,81,62757091#24378987
1708,1216,0,299,970,20465037#83381137
1979,904,0,293,785,71212847#85028460
2851,1319,0,2432,1017,50547404#69401250
1353,2081,0,484,719,70981106#70877243
1069,1221,0,883,938,69927371#76292519
2204,1837,0,1467,81,50384793#33983082
1844,835,0,1312,738,52476749#31469368
1210,911,0,897,790,37710503#46219568
1248,1169,0,994,946,6214990#47182346
525,2756,0,487,177,38083813#52425202
2098,748,0,1416,669,62368104#47250943
2149,1397,0,1439,1061,78253269#38118876
353,1152,0,338,323,52332060#50986653
2330,2274,0,41,1478,97288853#50985477
476,687,0,301,617,47141187#30847749
1631,1057,0,1193,882,23230393#24569479
2247,1752,0,76,293,50289237#77407598
1135,2668,0,922,209,77337522#98293160
1249,2237,0,995,226,39562985#31225471
764,1152,0,680,323,80540087#50986653
1092,974,0,82,669,63431675#57887557
1165,1495,0,946,122,77028778#51362158
1811,317,0,1295,299,63861545#49832619
103,1473,0,102,396,17124871#70331081
142,193,0,141,184,40059942#29228441
2696,2807,0,1631,2432,80500885#23958745
2852,1797,0,2432,162,64575250#97562809
1102,2133,0,904,1409,64392846#64029523
517,2183,0,479,1073,38117313#77241153
2750,1801,0,168,938,44339583#70326774
1074,652,0,608,589,16623046#457768
2853,341,0,2432,323,16316564#5628683
964,138,0,178,134,81439789#6798938
1053,706,0,876,97,69206944#90868693
2153,1098,0,243,479,55591354#93189923
2854,1893,0,2432,1019,62422382#68752289
2184,1702,0,1458,1220,68792553#85344876
1262,2836,0,999,2432,27312735#40970803
26,840,0,26,742,49443301#46007971
130,260,0,129,250,38413725#86961593
1471,1030,0,1112,865,71563970#31313438
744,574,0,664,412,84107754#8281130
463,69,0,433,69,48633997#34001198
170,1686,0,169,427,45256979#33063024
561,2029,0,433,221,20770808#77379583
1248,2237,0,994,226,6214990#31225471
1034,2828,0,862,2432,2980362#18996777
1469,1957,0,663,132,78766806#29989451
919,2762,0,793,194,25518374#2284449
1116,1405,0,804,117,53628957#38849390
895,111,0,775,108,98424047#30429353
870,1809,0,23,1272,52843087#38823136
864,1513,0,329,140,66128285#34073752
841,812,0,736,722,47194137#83579294
1603,1149,0,1045,52,67460989#31670057
2781,1979,0,1320,1352,88829158#41901856
462,2190,0,432,1,34380744#41928974
1172,1572,0,815,952,30554240#90972374
836,160,0,733,154,34592082#48818759
370,717,0,352,642,82628958#69709216
1271,2450,0,1005,1546,39044314#82854042
2498,2412,0,1566,1530,50278024#82877360
2166,974,0,1450,669,17102814#57887557
2080,763,0,1405,683,73206113#83095015
1685,2342,0,1226,1500,67035709#57791020
1802,1068,0,1292,892,31007137#22881928
2534,2568,0,453,1582,25420328#38153586
2458,1319,0,591,1017,81403011#69401250
1247,1957,0,993,132,65896028#29989451
2427,1737,0,1546,1238,64830611#40735339
2680,2827,0,1627,2432,86860371#17124528
2473,2474,0,1172,1513,82712155#76066404
2578,575,0,165,523,93198920#98647730
1874,1888,0,1325,1311,64323838#72324795
1670,1915,0,1216,314,67358514#83448526
1185,1882,0,960,1293,25603650#209977
778,2665,0,690,1614,87229040#27611218
2387,823,0,453,731,86391670#89031582
1834,2409,0,117,1528,68489179#34380744
430,1326,0,405,466,67832027#53041457
2856,317,0,2432,299,70257427#49832619
2857,341,0,2432,323,50610678#5628683
2050,402,0,717,378,87444476#27999294
1145,1183,0,358,952,70351063#54595406
1730,1397,0,1254,1061,67028945#38118876
2773,1667,0,361,301,98669404#92956756
2115,813,0,383,254,25356853#72379446
2516,1139,0,699,15,94106554#19906097
993,1052,0,401,304,38939272#95547511
2092,2807,0,725,2432,69083604#23958745
1191,1247,0,965,982,33104248#91880654
2058,945,0,69,550,96103130#67254699
28,1319,0,28,1017,4254500#69401250
39,911,0,39,790,62648299#46219568
1669,634,0,1215,574,14552053#10507288
119,2664,0,118,1441,35884378#59899655
1715,2029,0,1245,221,13356205#77379583
1258,551,0,412,506,23084884#85241565
1952,1103,0,1359,875,34446457#22775085
845,1624,0,739,1176,19073457#27935191
2034,742,0,181,664,37532089#49621569
1455,759,0,1104,679,58098284#72164444
1750,2184,0,1262,683,40482961#74938837
2859,719,0,2432,140,32399088#19744218
323,2778,0,310,898,69711479#58227335
16,650,0,16,587,62911#50926478
2150,1319,0,1440,1017,43470746#69401250
1066,2140,0,466,1412,53041457#42432008
1313,2009,0,1025,730,56902092#40357787
594,1454,0,546,621,50944416#84697625
2651,2230,0,1066,1458,57066806#71412528
301,2837,0,289,2432,8587141#25518374
2693,2372,0,1515,1513,51095877#65724315
2173,1624,0,1338,1176,33918678#27935191
2471,2476,0,1558,1275,68725256#76467524
33,317,0,33,299,39463606#49832619
650,853,0,587,472,63685372#96760735
225,789,0,216,524,34934382#41705358
2273,1057,0,1490,882,15896271#24569479
652,676,0,589,608,46007971#42128318
836,911,0,733,790,34592082#46219568
1552,1269,0,1157,751,66985132#83328707
894,361,0,774,340,38290908#46707617
2410,2132,0,1540,202,62062623#4030876
1005,1772,0,188,69,74192889#34387261
1903,2579,0,1327,1559,52863298#36752919
2322,118,0,182,115,47811018#84071723
266,1699,0,256,1219,14196184#90821646
2781,283,0,1320,269,88829158#34934382
1285,911,0,238,790,69250227#46219568
1240,798,0,988,712,48625658#72894094
619,326,0,371,308,90118377#55343673
2298,1860,0,1500,1017,52326895#84135482
954,2743,0,815,1637,24659909#59603024
1806,2794,0,48,342,40357787#35978749
82,2278,0,81,265,3103984#53356565
2004,1350,0,374,812,58948641#85198394
369,2368,0,351,374,16131369#41113112
2015,1285,0,657,982,41323253#76430335
318,759,0,305,679,54181907#72164444
453,2167,0,423,1167,260753#38970099
2418,1624,0,1544,1176,28149953#27935191
707,186,0,635,178,44715722#69927371
2737,1238,0,1059,978,95436764#54697856
2315,1094,0,470,906,54237368#90477916
2004,1123,0,374,376,58948641#25782210
724,1188,0,648,955,43742368#52196594
989,1096,0,290,907,64283426#43470746
2554,2840,0,34,2432,88874092#47528884
2219,865,0,488,762,61195551#81633739
455,473,0,425,440,76169214#48625658
610,1221,0,559,938,27999294#76292519
1983,2559,0,1371,1579,69611430#36295476
2556,1319,0,1203,1017,91790289#69401250
1115,1870,0,912,269,36671245#32769865
2712,128,0,168,124,64284441#77595897
538,140,0,500,136,27195828#73092958
2442,1057,0,1552,882,14601328#24569479
2554,1098,0,34,479,88874092#93189923
2692,1016,0,336,745,47206728#50781773
856,2836,0,747,2432,98401407#40970803
204,1221,0,141,938,95708516#76292519
267,2608,0,257,1331,79069245#20152457
2215,2132,0,1471,202,58624400#4030876
281,1605,0,269,1168,41132356#17562112
1641,2621,0,1198,704,76195289#31789284
373,1012,0,355,850,19391710#71068677
3,1319,0,3,1017,22992322#69401250
911,2237,0,787,226,4123023#31225471
2346,900,0,1519,782,84079608#23256830
1122,394,0,917,370,98204010#53711572
339,2002,0,325,1005,33998454#1613425
135,580,0,134,528,29412990#46322463
334,1350,0,320,812,12575085#85198394
1421,221,0,1084,211,28830600#58599683
2191,1397,0,78,1061,68927016#38118876
2860,1319,0,2432,1017,25347598#69401250
1296,339,0,1017,321,63899223#47948274
1370,2587,0,1060,715,37325141#35626804
2861,2403,0,2432,1030,31627268#43909796
2093,283,0,1411,269,74508755#34934382
685,643,0,254,580,53299737#37530368
1803,614,0,338,558,72339073#98586705
241,1152,0,232,323,69506032#50986653
1016,759,0,850,679,83865712#72164444
2020,1265,0,992,705,98665740#78845222
1268,39,0,1002,39,59546374#37915790
2175,2637,0,1453,1603,38492586#36109749
2786,1007,0,135,847,36761895#81077464
414,2741,0,390,309,78964436#44683999
2862,1624,0,2432,1176,25945492#27935191
696,1988,0,626,199,11364095#47264359
1177,1599,0,954,16,79589897#59787361
2468,2231,0,601,694,51060838#5489545
2863,140,0,2432,136,32212233#73092958
482,975,0,450,792,37035540#64715021
2213,1057,0,711,882,47973761#24569479
2613,779,0,443,697,64565521#17901460
851,76,0,744,75,83517359#94414976
2336,2237,0,713,226,36136163#31225471
279,766,0,268,686,73810179#72470859
2409,2559,0,1539,1579,49795060#36295476
1194,2222,0,3,1454,25011125#72004049
1516,1087,0,221,321,62058424#57337098
1175,1537,0,952,387,47182346#78194247
2134,974,0,1432,669,95019292#57887557
1832,2807,0,247,2432,78407619#23958745
2726,2217,0,1524,1453,50915848#35120725
2179,2778,0,2,898,15510280#58227335
2864,1624,0,2432,1176,33241159#27935191
1185,317,0,960,299,25603650#49832619
2813,1397,0,2432,1061,31373426#38118876
2338,1626,0,1514,1177,52237675#63899223
1836,276,0,1307,264,49084596#22034280
901,2260,0,780,1469,82893592#75823632
1344,776,0,97,694,85257651#52438681
2569,2080,0,912,1387,76532824#56562122
2793,1624,0,1622,1176,42663954#27935191
21,816,0,21,725,56234120#41462410
158,1961,0,157,1341,32132138#39883470
1640,2842,0,786,2432,75488221#31494805
158,440,0,157,413,32132138#25945492
1168,1324,0,948,507,22881928#98657220
2228,1057,0,1221,882,29244888#24569479
55,279,0,55,267,27426123#85463636
1479,1746,0,167,1022,9513553#57657334
349,2493,0,334,43,42663606#3971343
2311,1778,0,1357,1257,37879313#31640964
1536,898,0,1148,360,50176096#77748256
1303,911,0,258,790,47887901#46219568
1829,2388,0,1304,1523,51739077#63687251
1112,1624,0,910,1176,60620577#27935191
177,911,0,176,790,663005#46219568
2133,2843,0,447,2432,48734603#46283455
2216,1377,0,1472,1048,36669450#38549593
331,2397,0,317,383,72379446#56792007
261,2383,0,251,491,24009019#78773895
2865,1624,0,1193,1176,28105079#27935191
1971,2151,0,1367,1420,41616522#25462564
1300,2533,0,1019,49,67726484#2596154
1378,790,0,23,705,32812864#56865642
631,1311,0,11,1014,21856623#57801772
2305,2342,0,37,1500,47814705#57791020
28,2161,0,28,1426,4254500#44772050
89,2076,0,88,1384,48678537#47988383
716,1060,0,5,885,65827191#50068656
875,2845,0,760,2432,38153586#46935854
2866,2610,0,2432,1595,50368196#86355040
2521,295,0,1573,280,66752971#92872793
2120,1860,0,1425,1017,79919729#84135482
2597,778,0,118,696,88855243#26055338
1137,2176,0,927,1434,49590574#59671298
1840,416,0,1310,389,43051351#27426123
853,2231,0,456,694,97348432#5489545
1516,1247,0,221,982,62058424#91880654
1057,292,0,458,277,41782299#45727120
732,2531,0,654,1568,35845201#86250508
1628,2680,0,638,1024,59210446#32204159
1060,750,0,880,671,90186955#48827928
868,414,0,755,387,48701388#29319775
426,175,0,401,168,26055338#38083813
464,1730,0,434,1236,29833960#24903770
1740,1247,0,1214,982,70291557#91880654
2782,2589,0,137,1448,75910055#63292418
7,213,0,7,203,44852039#82270293
2267,2807,0,227,2432,69388758#23958745
993,2283,0,401,1481,38939272#90186955
321,1196,0,308,959,58326251#26824090
2798,852,0,1188,753,71989322#25553062
1808,2398,0,538,292,76305683#15219566
284,1652,0,272,1188,42895870#75017710
421,1979,0,396,1352,75202466#41901856
2053,1929,0,1398,1328,51544284#41077263
2565,1633,0,751,315,38494876#66985132
2195,2649,0,1404,1608,46935854#28978825
2363,494,0,421,456,69005400#59459274
971,598,0,826,544,2580274#95345402
1021,580,0,374,528,96683747#46322463
1030,1315,0,859,251,77260330#38705578
756,239,0,86,229,43909796#67035709
2618,1540,0,491,1131,94680941#38939872
1332,2681,0,160,329,44870108#56594170
2376,2222,0,620,1454,60488264#72004049
988,2804,0,836,2432,48093129#32887006
263,742,0,253,664,44420446#49621569
1156,2002,0,245,1005,46979351#1613425
2494,2067,0,253,798,59259892#79616204
193,1105,0,190,910,7664879#65124080
1095,353,0,899,334,52304649#98589216
1753,911,0,1265,790,52762800#46219568
473,425,0,442,398,25574963#63984980
1443,668,0,1096,602,41727244#91877800
140,603,0,139,548,74514500#804681
1708,1801,0,299,938,20465037#70326774
1291,1285,0,226,982,8447535#76430335
2867,2225,0,2432,1456,62318417#48448790
2599,2261,0,1250,1470,59544604#89928975
2312,2807,0,1505,2432,22704036#23958745
1598,2409,0,1177,1528,24791295#34380744
182,2345,0,181,1503,66564908#37913602
2855,1624,0,2432,1176,57129676#27935191
1867,315,0,523,297,98647730#30719223
1177,234,0,954,224,79589897#52304649
339,2030,0,325,1368,33998454#66830476
2503,2184,0,278,683,87622461#74938837
1324,2698,0,30,739,33263025#19443872
1151,1196,0,90,959,98133967#26824090
1246,393,0,992,369,70849536#44529558
2660,1057,0,1465,882,6403220#24569479
739,745,0,651,433,96052167#32710705
285,911,0,273,790,41184909#46219568
2039,2846,0,205,2432,87637930#24861177
2581,2496,0,153,209,76447164#87035902
2496,1420,0,1364,1070,45583875#23795615
1217,1121,0,977,920,84965377#64511013
1034,2237,0,862,226,2980362#31225471
1499,2787,0,1127,1648,57619335#72698031
662,260,0,294,250,89724721#86961593
1427,650,0,93,587,11620368#50926478
1261,1463,0,314,629,35165067#27880636
2266,759,0,774,679,87634135#72164444
1155,1152,0,939,323,36766321#50986653
479,1057,0,447,882,26200326#24569479
575,1180,0,532,950,58755004#89116939
1837,1538,0,41,1104,78022425#74748782
618,911,0,565,790,47562526#46219568
390,1007,0,371,847,96635773#81077464
1759,1860,0,1267,1017,48022262#84135482
550,1221,0,511,938,29052128#76292519
1549,2346,0,859,1159,53084442#38890517
437,920,0,411,58,62909298#15223473
911,2405,0,787,1525,4123023#44537944
194,2646,0,191,419,8281130#12085535
2343,1287,0,1517,865,60679295#45376232
465,2807,0,435,2432,735485#23958745
2652,1141,0,1620,932,44557599#11543754
130,531,0,129,76,38413725#52555608
1531,1603,0,1144,712,49930606#61796626
40,902,0,40,784,58621168#93464280
2323,126,0,40,122,45001854#40610417
2260,2336,0,1106,154,54697856#74519010
2868,2396,0,2432,1197,53928428#49517221
2373,1265,0,158,705,34996246#78845222
958,554,0,819,508,42822503#86104485
202,402,0,198,378,92647013#27999294
2000,2796,0,1376,1277,56379271#63587638
667,378,0,599,355,59075657#58526124
2865,2027,0,1193,866,28105079#89059866
2475,668,0,1560,602,83472763#91877800
1406,554,0,660,508,56654036#86104485
1445,1847,0,387,1290,63984980#70269940
1905,1319,0,761,1017,86250508#69401250
40,1285,0,40,982,58621168#76430335
2463,1420,0,702,1070,71489113#23795615
1816,138,0,1299,134,65606908#6798938
865,924,0,753,800,25462564#71725022
524,2132,0,486,202,44698167#4030876
2869,341,0,2432,323,55939887#5628683
2271,82,0,1489,81,74669833#95960852
2620,776,0,122,694,89707882#52438681
2428,1987,0,1066,1355,82666513#50173209
252,812,0,242,722,55624269#83579294
250,560,0,240,514,4544706#25603650
1898,2523,0,1335,1565,55268831#30875366
347,1610,0,309,1156,44683999#52273234
1768,1860,0,1271,1017,81433468#84135482
1045,1397,0,870,1061,31469368#38118876
2675,2469,0,997,1235,89059866#25626276
1255,264,0,52,254,31670057#69414172
1047,267,0,872,257,76396248#35536212
504,1405,0,468,117,47313770#38849390
801,1319,0,707,1017,29941324#69401250
568,1214,0,526,968,27369443#65306765
2146,2212,0,137,1,50499731#22819422
839,846,0,734,747,52672692#19427532
646,2176,0,583,1434,1065127#59671298
17,1811,0,17,1274,37122066#91790289
225,1346,0,216,1033,34934382#25266215
2021,402,0,1192,378,79613309#27999294
1890,1929,0,1161,1328,73638866#41077263
434,813,0,408,254,73060856#72379446
1095,1624,0,899,1176,52304649#27935191
1477,1544,0,206,71,97198719#97711225
191,1007,0,188,847,1887783#81077464
779,2181,0,691,1437,33209790#6290431
832,1987,0,656,1355,21860951#50173209
1539,2217,0,1079,1453,71966113#35120725
211,1085,0,206,899,21270295#57611897
2044,1065,0,243,889,89493786#45688312
2339,1319,0,1515,1017,35179465#69401250
2613,1319,0,443,1017,64565521#69401250
2160,1016,0,145,745,73590711#50781773
1520,1124,0,82,921,67601143#55076986
998,1397,0,683,1061,45688312#38118876
2126,1748,0,1429,175,13490638#22216118
1664,276,0,1212,264,81395161#22034280
1873,823,0,467,731,29858529#89031582
2040,2741,0,1389,309,42210935#44683999
382,1306,0,363,879,15415378#59530385
1052,571,0,875,337,18394686#21670568
1381,2149,0,432,119,67043360#57492067
1950,856,0,1358,754,76837534#59667572
1286,2599,0,316,851,22804415#54361651
1363,2847,0,1055,2432,15729262#11197382
860,2005,0,481,145,54643813#80182053
2870,2143,0,2432,46,50359255#84443280
2261,1857,0,152,1010,78241304#53073800
1630,1619,0,1192,1173,56790861#44736122
1686,1448,0,1227,1088,95904856#36669450
1977,1855,0,85,1294,24488085#889880
564,650,0,522,587,8565641#50926478
422,440,0,397,413,2596154#25945492
2780,2430,0,127,1537,67147203#57354466
1994,163,0,234,157,79205401#64773733
1649,132,0,412,128,41364197#56234120
1036,1229,0,864,221,5185359#43763158
625,759,0,368,679,76748285#72164444
2235,1098,0,1073,479,77241153#93189923
2628,541,0,1609,498,74276973#48046242
644,238,0,581,228,62899929#49536402
268,394,0,258,370,74610695#53711572
169,1078,0,168,898,37801039#74461011
2667,2502,0,28,1464,61839172#84023997
238,2750,0,229,569,66649332#47138182
1737,974,0,1257,669,28879558#57887557
657,1072,0,592,221,34500339#53355009
937,2237,0,632,226,80552236#31225471
802,1077,0,708,140,23757092#41856077
270,2370,0,260,17,29744880#51131711
372,1628,0,354,1178,457467#73720590
1931,580,0,1349,528,23918330#46322463
11,2332,0,11,1296,35213351#62153599
973,1285,0,828,982,65992894#76430335
1668,1229,0,1214,221,89090467#43763158
1094,2331,0,162,479,64928819#38117313
1042,559,0,868,513,33895984#61188069
688,911,0,618,790,51320865#46219568
820,2295,0,720,69,19544823#3432365
1701,2242,0,321,456,71378693#97348432
1533,2283,0,479,1481,93189923#90186955
1911,1540,0,55,1131,54637257#38939872
632,759,0,572,679,59100632#72164444
1106,2807,0,124,2432,70601468#23958745
2377,2821,0,1097,2432,84823689#45753813
2107,28,0,893,28,27212721#52019173
1101,2265,0,903,1471,86104485#9160265
2604,790,0,23,705,36606795#56865642
18,14,0,18,14,370268#91650188
741,2298,0,662,1485,24386405#80753512
2400,411,0,1342,384,61611884#11409558
848,1926,0,741,1326,43700412#13198918
327,2796,0,314,1277,41485546#63587638
2436,1663,0,1550,1024,48448790#47164036
2135,1801,0,487,938,46974160#70326774
799,2097,0,706,1396,20120668#59324937
2872,54,0,2432,54,52019173#25282467
525,1915,0,487,314,38083813#83448526
1410,685,0,1080,517,1303912#70986173
2224,2242,0,325,456,93005874#97348432
701,593,0,630,539,41337686#62191549
108,2807,0,107,2432,66468324#23958745
571,2148,0,528,1418,5312650#98504232
1353,1247,0,484,982,70981106#91880654
2555,339,0,1014,321,57801772#47948274
2754,1152,0,1484,323,87035902#50986653
2272,122,0,100,118,24225119#52672692
2757,2519,0,752,58,96279287#4727942
2873,1250,0,2432,316,65938144#98041228
451,2674,0,421,601,3598615#92894304
1077,459,0,889,52,36758987#68731378
107,2094,0,106,6,92944350#59546374
2537,776,0,419,694,53598501#52438681
1512,1483,0,265,734,53356565#34752640
2307,1057,0,0,882,9827810#24569479
2532,1319,0,1056,1017,75134630#69401250
1637,2316,0,428,1001,47021845#87522608
237,2587,0,228,715,86917365#35626804
1845,904,0,293,785,58416896#85028460
1594,1870,0,59,269,75933175#32769865
1109,405,0,909,379,98041228#88531218
436,2523,0,410,1565,63080272#30875366
2624,435,0,1606,408,84135482#93569607
488,440,0,455,413,71105677#25945492
539,1742,0,501,1240,32822829#68406571
2721,1232,0,494,798,60564916#66564908
968,1319,0,823,1017,63024495#69401250
2603,337,0,1372,319,77279324#48190320
1699,440,0,1238,413,54528357#25945492
2876,1508,0,2432,1114,72849102#87951789
994,276,0,839,264,31228902#22034280
1894,1860,0,1333,1017,40658212#84135482
1047,911,0,872,790,76396248#46219568
184,2611,0,182,75,32343306#27312735
1980,813,0,1370,254,81534664#72379446
1202,911,0,666,790,37994614#46219568
2146,2778,0,137,898,50499731#58227335
378,1926,0,359,1326,23447542#13198918
1828,790,0,1070,705,57492067#56865642
2877,1057,0,2432,882,38999825#24569479
2762,1319,0,1644,1017,98621092#69401250
149,1955,0,148,1337,39003028#93648382
926,815,0,797,724,75486692#86146945
2023,2426,0,950,52,41437761#14120468
2726,772,0,1524,691,50915848#71966113
26,1860,0,26,1017,49443301#84135482
2560,1891,0,1589,654,75526094#71149914
1083,276,0,894,264,51909448#22034280
1850,2778,0,70,898,56588079#58227335
1854,317,0,245,299,64941287#49832619
2343,2568,0,1517,1582,60679295#38153586
693,2848,0,623,2432,88846729#31435374
1262,1397,0,999,1061,27312735#38118876
1337,1222,0,1039,973,48515230#42089297
2739,1803,0,715,1268,69996428#52385985
512,433,0,474,406,54872620#35759560
2852,1057,0,2432,882,64575250#24569479
1789,2741,0,1284,309,75178672#44683999
2107,1860,0,893,1017,27212721#84135482
2352,341,0,1522,323,28556391#5628683
289,1230,0,277,235,96573605#29714425
909,586,0,377,533,52152289#60979507
1013,369,0,472,346,1644190#44570489
